,tconst,primaryTitle,startYear,runtimeMinutes,genres,Decennie
54676,tt0055728,Advise & Consent,1962,139,Drama,1960s
54676,tt0055728,Advise & Consent,1962,139,Thriller,1960s
54686,tt0055738,All Fall Down,1962,111,Drama,1960s
54688,tt0055740,Almost Angels,1962,93,Comedy,1960s
54688,tt0055740,Almost Angels,1962,93,Family,1960s
54688,tt0055740,Almost Angels,1962,93,Music,1960s
54691,tt0055743,The Revolutionary,1962,100,Drama,1960s
54691,tt0055743,The Revolutionary,1962,100,History,1960s
54691,tt0055743,The Revolutionary,1962,100,War,1960s
54694,tt0055746,The Amorous Mr. Prawn,1962,89,Comedy,1960s
54711,tt0055763,Robbery at 3 O'clock,1962,92,Comedy,1960s
54722,tt0055774,Barabbas,1961,137,Biography,1960s
54722,tt0055774,Barabbas,1961,137,Drama,1960s
54722,tt0055774,Barabbas,1961,137,History,1960s
54727,tt0055779,Wild for Kicks,1960,89,Drama,1960s
54738,tt0055790,Torpedo Bay,1963,99,Drama,1960s
54738,tt0055790,Torpedo Bay,1963,99,War,1960s
54744,tt0055796,Billy Budd,1962,123,Adventure,1960s
54744,tt0055796,Billy Budd,1962,123,Drama,1960s
54744,tt0055796,Billy Budd,1962,123,War,1960s
54745,tt0055797,Billy Rose's Jumbo,1962,123,Comedy,1960s
54745,tt0055797,Billy Rose's Jumbo,1962,123,Musical,1960s
54745,tt0055797,Billy Rose's Jumbo,1962,123,Romance,1960s
54746,tt0055798,Birdman of Alcatraz,1962,147,Biography,1960s
54746,tt0055798,Birdman of Alcatraz,1962,147,Crime,1960s
54746,tt0055798,Birdman of Alcatraz,1962,147,Drama,1960s
54753,tt0055805,Boccaccio '70,1962,205,Comedy,1960s
54753,tt0055805,Boccaccio '70,1962,205,Fantasy,1960s
54753,tt0055805,Boccaccio '70,1962,205,Romance,1960s
54757,tt0055809,Boys' Night Out,1962,115,Comedy,1960s
54767,tt0055819,The Cabinet of Caligari,1962,106,Horror,1960s
54767,tt0055819,The Cabinet of Caligari,1962,106,Thriller,1960s
54772,tt0055824,Cape Fear,1962,106,Drama,1960s
54772,tt0055824,Cape Fear,1962,106,Thriller,1960s
54775,tt0055827,The Elusive Corporal,1962,90,Comedy,1960s
54775,tt0055827,The Elusive Corporal,1962,90,Drama,1960s
54775,tt0055827,The Elusive Corporal,1962,90,War,1960s
54778,tt0055830,Carnival of Souls,1962,78,Horror,1960s
54778,tt0055830,Carnival of Souls,1962,78,Mystery,1960s
54779,tt0055831,Carry on Cruising,1962,89,Comedy,1960s
54779,tt0055831,Carry on Cruising,1962,89,Romance,1960s
54780,tt0055832,Cartouche,1962,114,Action,1960s
54780,tt0055832,Cartouche,1962,114,Adventure,1960s
54780,tt0055832,Cartouche,1962,114,Comedy,1960s
54781,tt0055833,Catherine of Russia,1963,105,Drama,1960s
54781,tt0055833,Catherine of Russia,1963,105,History,1960s
54787,tt0055839,The Burning Court,1962,110,Crime,1960s
54787,tt0055839,The Burning Court,1962,110,Drama,1960s
54787,tt0055839,The Burning Court,1962,110,Horror,1960s
54789,tt0055841,The Chapman Report,1962,125,Drama,1960s
54789,tt0055841,The Chapman Report,1962,125,Romance,1960s
54798,tt0055850,Chushingura,1962,207,Action,1960s
54798,tt0055850,Chushingura,1962,207,Drama,1960s
54798,tt0055850,Chushingura,1962,207,History,1960s
54800,tt0055852,Cléo from 5 to 7,1962,90,Comedy,1960s
54800,tt0055852,Cléo from 5 to 7,1962,90,Drama,1960s
54800,tt0055852,Cléo from 5 to 7,1962,90,Music,1960s
54804,tt0055856,Colpo gobbo all'italiana,1962,100,Comedy,1960s
54806,tt0055858,The Grim Reaper,1962,88,Crime,1960s
54806,tt0055858,The Grim Reaper,1962,88,Drama,1960s
54806,tt0055858,The Grim Reaper,1962,88,Mystery,1960s
54812,tt0055864,Confessions of an Opium Eater,1962,85,Crime,1960s
54812,tt0055864,Confessions of an Opium Eater,1962,85,Drama,1960s
54812,tt0055864,Confessions of an Opium Eater,1962,85,Mystery,1960s
54819,tt0055871,The Counterfeit Traitor,1962,140,Drama,1960s
54819,tt0055871,The Counterfeit Traitor,1962,140,History,1960s
54819,tt0055871,The Counterfeit Traitor,1962,140,Thriller,1960s
54820,tt0055872,The Creation of the Humanoids,1962,75,Sci-Fi,1960s
54823,tt0055875,Crooks Anonymous,1962,88,Comedy,1960s
54823,tt0055875,Crooks Anonymous,1962,88,Crime,1960s
54831,tt0055884,Damn the Defiant!,1962,101,Action,1960s
54831,tt0055884,Damn the Defiant!,1962,101,Drama,1960s
54831,tt0055884,Damn the Defiant!,1962,101,History,1960s
54839,tt0055892,David and Lisa,1962,95,Drama,1960s
54841,tt0055894,Invasion of the Triffids,1963,93,Horror,1960s
54841,tt0055894,Invasion of the Triffids,1963,93,Sci-Fi,1960s
54842,tt0055895,Days of Wine and Roses,1962,117,Drama,1960s
54856,tt0055910,Sundays and Cybèle,1962,111,Drama,1960s
54859,tt0055913,Divorce Italian Style,1961,105,Comedy,1960s
54859,tt0055913,Divorce Italian Style,1961,105,Drama,1960s
54859,tt0055913,Divorce Italian Style,1961,105,Romance,1960s
54861,tt0055915,The Twelve Chairs,1962,94,Comedy,1960s
54872,tt0055927,Dr. Crippen,1963,98,Crime,1960s
54872,tt0055927,Dr. Crippen,1963,98,Drama,1960s
54872,tt0055927,Dr. Crippen,1963,98,History,1960s
54873,tt0055928,Dr. No,1962,110,Action,1960s
54873,tt0055928,Dr. No,1962,110,Adventure,1960s
54873,tt0055928,Dr. No,1962,110,Thriller,1960s
54881,tt0055936,Two Colonels,1963,104,Comedy,1960s
54882,tt0055937,I due della legione,1962,97,Comedy,1960s
54915,tt0055972,Experiment in Terror,1962,123,Crime,1960s
54915,tt0055972,Experiment in Terror,1962,123,Mystery,1960s
54915,tt0055972,Experiment in Terror,1962,123,Thriller,1960s
54924,tt0055981,I Fidanzati,1963,77,Drama,1960s
54931,tt0055988,Five Weeks in a Balloon,1962,101,Adventure,1960s
54931,tt0055988,Five Weeks in a Balloon,1962,101,Comedy,1960s
54931,tt0055988,Five Weeks in a Balloon,1962,101,Drama,1960s
54935,tt0055992,Follow That Dream,1962,109,Comedy,1960s
54935,tt0055992,Follow That Dream,1962,109,Musical,1960s
54935,tt0055992,Follow That Dream,1962,109,Romance,1960s
54938,tt0055995,I tromboni di Fra Diavolo,1962,90,Adventure,1960s
54938,tt0055995,I tromboni di Fra Diavolo,1962,90,Comedy,1960s
54941,tt0055998,Freud,1962,140,Biography,1960s
54941,tt0055998,Freud,1962,140,Drama,1960s
54956,tt0056014,The Gentleman from Epsom,1962,87,Comedy,1960s
54956,tt0056014,The Gentleman from Epsom,1962,87,Crime,1960s
54958,tt0056016,Geronimo,1962,101,Action,1960s
54958,tt0056016,Geronimo,1962,101,Biography,1960s
54958,tt0056016,Geronimo,1962,101,History,1960s
54959,tt0056017,Gigot,1962,104,Comedy,1960s
54960,tt0056018,The Shortest Day,1963,91,Comedy,1960s
54960,tt0056018,The Shortest Day,1963,91,War,1960s
54962,tt0056020,Copacabana Palace,1962,90,Adventure,1960s
54962,tt0056020,Copacabana Palace,1962,90,Crime,1960s
54962,tt0056020,Copacabana Palace,1962,90,Drama,1960s
54965,tt0056023,Girls! Girls! Girls!,1962,106,Comedy,1960s
54965,tt0056023,Girls! Girls! Girls!,1962,106,Musical,1960s
54982,tt0056040,The Awful Dr. Orlof,1962,90,Horror,1960s
54990,tt0056048,Gypsy,1962,143,Biography,1960s
54990,tt0056048,Gypsy,1962,143,Comedy,1960s
54990,tt0056048,Gypsy,1962,143,Drama,1960s
54991,tt0056049,The Naked Island,1960,96,Drama,1960s
55000,tt0056058,Hara-Kiri,1962,133,Action,1960s
55000,tt0056058,Hara-Kiri,1962,133,Drama,1960s
55000,tt0056058,Hara-Kiri,1962,133,Mystery,1960s
55001,tt0056059,Hatari!,1962,157,Action,1960s
55001,tt0056059,Hatari!,1962,157,Adventure,1960s
55001,tt0056059,Hatari!,1962,157,Comedy,1960s
55002,tt0056060,Heaven and Earth Magic,1962,66,Animation,1960s
55004,tt0056062,Hell Is for Heroes,1962,90,Drama,1960s
55004,tt0056062,Hell Is for Heroes,1962,90,War,1960s
55007,tt0056065,Hero's Island,1962,94,Action,1960s
55007,tt0056065,Hero's Island,1962,94,Adventure,1960s
55007,tt0056065,Hero's Island,1962,94,Drama,1960s
55013,tt0056072,Hitler,1962,107,Biography,1960s
55013,tt0056072,Hitler,1962,107,Drama,1960s
55013,tt0056072,Hitler,1962,107,War,1960s
55022,tt0056081,A Wanderer's Notebook,1962,124,Drama,1960s
55023,tt0056082,House of Women,1962,85,Crime,1960s
55023,tt0056082,House of Women,1962,85,Drama,1960s
55026,tt0056085,How the West Was Won,1962,164,Western,1960s
55030,tt0056089,I Thank a Fool,1962,100,Crime,1960s
55030,tt0056089,I Thank a Fool,1962,100,Drama,1960s
55034,tt0056093,If a Man Answers,1962,102,Comedy,1960s
55034,tt0056093,If a Man Answers,1962,102,Romance,1960s
55036,tt0056095,In Search of the Castaways,1962,98,Adventure,1960s
55036,tt0056095,In Search of the Castaways,1962,98,Family,1960s
55036,tt0056095,In Search of the Castaways,1962,98,Fantasy,1960s
55043,tt0056103,Invincible Masked Rider,1963,96,Adventure,1960s
55044,tt0056104,Fury of Achilles,1962,118,Adventure,1960s
55044,tt0056104,Fury of Achilles,1962,118,Drama,1960s
55044,tt0056104,Fury of Achilles,1962,118,History,1960s
55050,tt0056110,It's Only Money,1962,83,Comedy,1960s
55050,tt0056110,It's Only Money,1962,83,Mystery,1960s
55052,tt0056112,Jack the Giant Killer,1962,94,Adventure,1960s
55052,tt0056112,Jack the Giant Killer,1962,94,Family,1960s
55052,tt0056112,Jack the Giant Killer,1962,94,Fantasy,1960s
55061,tt0056121,Jigsaw,1962,107,Crime,1960s
55061,tt0056121,Jigsaw,1962,107,Drama,1960s
55061,tt0056121,Jigsaw,1962,107,Mystery,1960s
55075,tt0056135,The Inheritance,1962,107,Drama,1960s
55078,tt0056138,Kid Galahad,1962,95,Drama,1960s
55078,tt0056138,Kid Galahad,1962,95,Musical,1960s
55078,tt0056138,Kid Galahad,1962,95,Sport,1960s
55081,tt0056141,A Kind of Loving,1962,113,Drama,1960s
55081,tt0056141,A Kind of Loving,1962,113,Romance,1960s
55082,tt0056142,King Kong vs. Godzilla,1963,97,Action,1960s
55082,tt0056142,King Kong vs. Godzilla,1963,97,Adventure,1960s
55082,tt0056142,King Kong vs. Godzilla,1963,97,Fantasy,1960s
55098,tt0056158,Black Test Car,1962,95,Crime,1960s
55098,tt0056158,Black Test Car,1962,95,Drama,1960s
55098,tt0056158,Black Test Car,1962,95,Mystery,1960s
55102,tt0056162,Lad: A Dog,1962,98,Drama,1960s
55105,tt0056165,Bluebeard,1963,115,Biography,1960s
55105,tt0056165,Bluebeard,1963,115,Crime,1960s
55105,tt0056165,Bluebeard,1963,115,Drama,1960s
55110,tt0056171,Ro.Go.Pa.G.,1963,122,Comedy,1960s
55110,tt0056171,Ro.Go.Pa.G.,1963,122,Drama,1960s
55111,tt0056172,Lawrence of Arabia,1962,218,Adventure,1960s
55111,tt0056172,Lawrence of Arabia,1962,218,Biography,1960s
55111,tt0056172,Lawrence of Arabia,1962,218,Drama,1960s
55112,tt0056173,The Legend of Lobo,1962,67,Adventure,1960s
55112,tt0056173,The Legend of Lobo,1962,67,Family,1960s
55121,tt0056183,Light in the Piazza,1962,102,Drama,1960s
55121,tt0056183,Light in the Piazza,1962,102,Romance,1960s
55124,tt0056186,The Lion,1962,94,Adventure,1960s
55124,tt0056186,The Lion,1962,94,Drama,1960s
55125,tt0056187,Lisa,1962,112,Drama,1960s
55125,tt0056187,Lisa,1962,112,History,1960s
55125,tt0056187,Lisa,1962,112,Romance,1960s
55131,tt0056193,Lolita,1962,153,Crime,1960s
55131,tt0056193,Lolita,1962,153,Drama,1960s
55131,tt0056193,Lolita,1962,153,Romance,1960s
55132,tt0056194,The Loneliness of the Long Distance Runner,1962,104,Drama,1960s
55132,tt0056194,The Loneliness of the Long Distance Runner,1962,104,Sport,1960s
55133,tt0056195,Lonely Are the Brave,1962,107,Drama,1960s
55133,tt0056195,Lonely Are the Brave,1962,107,Western,1960s
55134,tt0056196,Long Day's Journey Into Night,1962,174,Drama,1960s
55135,tt0056197,The Longest Day,1962,178,Action,1960s
55135,tt0056197,The Longest Day,1962,178,Drama,1960s
55135,tt0056197,The Longest Day,1962,178,History,1960s
55147,tt0056209,Madison Avenue,1961,94,Drama,1960s
55148,tt0056210,Mafioso,1962,105,Comedy,1960s
55148,tt0056210,Mafioso,1962,105,Crime,1960s
55148,tt0056210,Mafioso,1962,105,Drama,1960s
55153,tt0056215,Mamma Roma,1962,106,Drama,1960s
55155,tt0056217,The Man Who Shot Liberty Valance,1962,123,Drama,1960s
55155,tt0056217,The Man Who Shot Liberty Valance,1962,123,Western,1960s
55156,tt0056218,The Manchurian Candidate,1962,126,Drama,1960s
55156,tt0056218,The Manchurian Candidate,1962,126,Thriller,1960s
55157,tt0056219,Maniac,1963,86,Crime,1960s
55157,tt0056219,Maniac,1963,86,Horror,1960s
55157,tt0056219,Maniac,1963,86,Mystery,1960s
55160,tt0056223,The Sea,1962,110,Drama,1960s
55171,tt0056234,Merrill's Marauders,1962,98,Adventure,1960s
55171,tt0056234,Merrill's Marauders,1962,98,Drama,1960s
55171,tt0056234,Merrill's Marauders,1962,98,War,1960s
55178,tt0056241,The Miracle Worker,1962,106,Biography,1960s
55178,tt0056241,The Miracle Worker,1962,106,Drama,1960s
55192,tt0056255,Mr. Hobbs Takes a Vacation,1962,116,Comedy,1960s
55192,tt0056255,Mr. Hobbs Takes a Vacation,1962,116,Family,1960s
55199,tt0056262,The Music Man,1962,151,Comedy,1960s
55199,tt0056262,The Music Man,1962,151,Family,1960s
55199,tt0056262,The Music Man,1962,151,Musical,1960s
55201,tt0056264,Mutiny on the Bounty,1962,178,Adventure,1960s
55201,tt0056264,Mutiny on the Bounty,1962,178,Drama,1960s
55201,tt0056264,Mutiny on the Bounty,1962,178,History,1960s
55204,tt0056267,My Geisha,1962,119,Comedy,1960s
55204,tt0056267,My Geisha,1962,119,Drama,1960s
55204,tt0056267,My Geisha,1962,119,Romance,1960s
55216,tt0056279,Night of the Eagle,1962,90,Horror,1960s
55226,tt0056289,The Notorious Landlady,1962,123,Comedy,1960s
55226,tt0056289,The Notorious Landlady,1962,123,Mystery,1960s
55239,tt0056302,The Third Lover,1962,80,Drama,1960s
55245,tt0056308,Only Two Can Play,1962,106,Comedy,1960s
55245,tt0056308,Only Two Can Play,1962,106,Drama,1960s
55251,tt0056315,The Horrible Dr. Hichcock,1962,88,Horror,1960s
55263,tt0056327,Pale Flower,1964,96,Action,1960s
55263,tt0056327,Pale Flower,1964,96,Crime,1960s
55267,tt0056331,Panic in Year Zero!,1962,93,Action,1960s
55267,tt0056331,Panic in Year Zero!,1962,93,Horror,1960s
55267,tt0056331,Panic in Year Zero!,1962,93,Sci-Fi,1960s
55277,tt0056341,Period of Adjustment,1962,112,Comedy,1960s
55277,tt0056341,Period of Adjustment,1962,112,Drama,1960s
55282,tt0056346,Phaedra,1962,115,Drama,1960s
55286,tt0056350,The Pirates of Blood River,1962,87,Action,1960s
55286,tt0056350,The Pirates of Blood River,1962,87,Adventure,1960s
55286,tt0056350,The Pirates of Blood River,1962,87,Drama,1960s
55303,tt0056368,The Premature Burial,1962,81,Drama,1960s
55303,tt0056368,The Premature Burial,1962,81,Horror,1960s
55303,tt0056368,The Premature Burial,1962,81,Mystery,1960s
55305,tt0056370,Pressure Point,1962,91,Drama,1960s
55306,tt0056371,Before the Revolution,1964,115,Drama,1960s
55306,tt0056371,Before the Revolution,1964,115,Romance,1960s
55322,tt0056387,The Quare Fellow,1962,85,Crime,1960s
55322,tt0056387,The Quare Fellow,1962,85,Drama,1960s
55323,tt0056388,Three Fables of Love,1962,110,Comedy,1960s
55323,tt0056388,Three Fables of Love,1962,110,Drama,1960s
55323,tt0056388,Three Fables of Love,1962,110,Romance,1960s
55324,tt0056389,The Four Days of Naples,1962,120,Drama,1960s
55324,tt0056389,The Four Days of Naples,1962,120,War,1960s
55338,tt0056403,The Reluctant Saint,1962,105,Biography,1960s
55338,tt0056403,The Reluctant Saint,1962,105,Comedy,1960s
55338,tt0056403,The Reluctant Saint,1962,105,Drama,1960s
55341,tt0056406,Requiem for a Heavyweight,1962,95,Drama,1960s
55341,tt0056406,Requiem for a Heavyweight,1962,95,Sport,1960s
55347,tt0056412,Ride the High Country,1962,94,Drama,1960s
55347,tt0056412,Ride the High Country,1962,94,Western,1960s
55352,tt0056417,The Road to Hong Kong,1962,91,Comedy,1960s
55352,tt0056417,The Road to Hong Kong,1962,91,Musical,1960s
55352,tt0056417,The Road to Hong Kong,1962,91,Sci-Fi,1960s
55370,tt0056435,Safe at Home!,1962,84,Comedy,1960s
55370,tt0056435,Safe at Home!,1962,84,Drama,1960s
55370,tt0056435,Safe at Home!,1962,84,Family,1960s
55378,tt0056443,Sanjuro,1962,96,Action,1960s
55378,tt0056443,Sanjuro,1962,96,Drama,1960s
55378,tt0056443,Sanjuro,1962,96,Thriller,1960s
55379,tt0056444,An Autumn Afternoon,1962,113,Drama,1960s
55382,tt0056447,Satan Never Sleeps,1962,125,Drama,1960s
55382,tt0056447,Satan Never Sleeps,1962,125,History,1960s
55382,tt0056447,Satan Never Sleeps,1962,125,War,1960s
55402,tt0056467,The Seven Deadly Sins,1961,113,Comedy,1960s
55403,tt0056468,The Condemned of Altona,1962,114,Drama,1960s
55403,tt0056468,The Condemned of Altona,1962,114,History,1960s
55405,tt0056470,Sergeants 3,1962,112,Comedy,1960s
55405,tt0056470,Sergeants 3,1962,112,Western,1960s
55407,tt0056472,Gladiators 7,1962,105,Action,1960s
55407,tt0056472,Gladiators 7,1962,105,Adventure,1960s
55407,tt0056472,Gladiators 7,1962,105,Drama,1960s
55436,tt0056504,Sodom and Gomorrah,1962,154,Adventure,1960s
55436,tt0056504,Sodom and Gomorrah,1962,154,Drama,1960s
55436,tt0056504,Sodom and Gomorrah,1962,154,History,1960s
55444,tt0056512,Il Sorpasso,1962,105,Comedy,1960s
55444,tt0056512,Il Sorpasso,1962,105,Drama,1960s
55446,tt0056514,The Suitor,1962,83,Comedy,1960s
55458,tt0056526,State Fair,1962,118,Musical,1960s
55458,tt0056526,State Fair,1962,118,Romance,1960s
55473,tt0056541,Sweet Bird of Youth,1962,120,Drama,1960s
55473,tt0056541,Sweet Bird of Youth,1962,120,Romance,1960s
55483,tt0056552,Tales of Terror,1962,89,Comedy,1960s
55483,tt0056552,Tales of Terror,1962,89,Horror,1960s
55483,tt0056552,Tales of Terror,1962,89,Mystery,1960s
55487,tt0056556,Taras Bulba,1962,122,Adventure,1960s
55487,tt0056556,Taras Bulba,1962,122,Drama,1960s
55487,tt0056556,Taras Bulba,1962,122,History,1960s
55497,tt0056566,Tender Is the Night,1962,142,Drama,1960s
55505,tt0056575,That Touch of Mink,1962,99,Comedy,1960s
55505,tt0056575,That Touch of Mink,1962,99,Romance,1960s
55506,tt0056576,The Damned,1962,87,Drama,1960s
55506,tt0056576,The Damned,1962,87,Fantasy,1960s
55506,tt0056576,The Damned,1962,87,Horror,1960s
55509,tt0056579,The Three Stooges Meet Hercules,1962,89,Comedy,1960s
55509,tt0056579,The Three Stooges Meet Hercules,1962,89,Family,1960s
55509,tt0056579,The Three Stooges Meet Hercules,1962,89,Fantasy,1960s
55510,tt0056580,The Three Stooges in Orbit,1962,90,Comedy,1960s
55510,tt0056580,The Three Stooges in Orbit,1962,90,Family,1960s
55510,tt0056580,The Three Stooges in Orbit,1962,90,Sci-Fi,1960s
55513,tt0056583,Tiara Tahiti,1962,96,Comedy,1960s
55513,tt0056583,Tiara Tahiti,1962,96,Drama,1960s
55522,tt0056592,To Kill a Mockingbird,1962,129,Crime,1960s
55522,tt0056592,To Kill a Mockingbird,1962,129,Drama,1960s
55533,tt0056604,Totò diabolicus,1962,95,Comedy,1960s
55533,tt0056604,Totò diabolicus,1962,95,Crime,1960s
55533,tt0056604,Totò diabolicus,1962,95,Mystery,1960s
55552,tt0056625,Two Weeks in Another Town,1962,107,Drama,1960s
55553,tt0056626,Two for the Seesaw,1962,119,Drama,1960s
55553,tt0056626,Two for the Seesaw,1962,119,Romance,1960s
55558,tt0056632,The Ugly American,1963,120,Adventure,1960s
55558,tt0056632,The Ugly American,1963,120,Drama,1960s
55558,tt0056632,The Ugly American,1963,120,Thriller,1960s
55562,tt0056636,A Monkey in Winter,1962,105,Comedy,1960s
55562,tt0056636,A Monkey in Winter,1962,105,Drama,1960s
55566,tt0056640,Un uomo da bruciare,1962,90,Drama,1960s
55582,tt0056657,La viaccia,1961,102,Drama,1960s
55583,tt0056658,Vice and Virtue,1963,108,Drama,1960s
55588,tt0056663,Vivre Sa Vie,1962,80,Drama,1960s
55590,tt0056665,Crazy Desire,1962,110,Comedy,1960s
55590,tt0056665,Crazy Desire,1962,110,Drama,1960s
55590,tt0056665,Crazy Desire,1962,110,Romance,1960s
55593,tt0056668,A View from the Bridge,1961,118,Drama,1960s
55596,tt0056671,Walk on the Wild Side,1962,114,Drama,1960s
55596,tt0056671,Walk on the Wild Side,1962,114,Romance,1960s
55598,tt0056673,Waltz of the Toreadors,1962,105,Comedy,1960s
55611,tt0056687,What Ever Happened to Baby Jane?,1962,134,Drama,1960s
55611,tt0056687,What Ever Happened to Baby Jane?,1962,134,Horror,1960s
55611,tt0056687,What Ever Happened to Baby Jane?,1962,134,Thriller,1960s
55623,tt0056700,The Wonderful World of the Brothers Grimm,1962,135,Adventure,1960s
55623,tt0056700,The Wonderful World of the Brothers Grimm,1962,135,Animation,1960s
55623,tt0056700,The Wonderful World of the Brothers Grimm,1962,135,Biography,1960s
